plate	round	well	tile	z	channel
2	1	B2	323	0	561_nm
2	1	B2	323	0	638_nm
2	1	B2	324	0	405_nm
2	1	B2	324	0	488_nm
2	1	B2	324	0	561_nm
2	1	B2	324	0	638_nm
2	1	B2	325	0	405_nm
2	1	B2	325	0	488_nm
2	1	B2	325	0	561_nm
2	1	B2	325	0	638_nm
2	1	B2	326	0	405_nm
2	1	B2	326	0	488_nm
2	1	B2	326	0	561_nm
2	1	B2	326	0	638_nm
2	1	B2	327	0	405_nm
2	1	B2	327	0	488_nm
2	1	B2	327	0	561_nm
2	1	B2	327	0	638_nm
2	1	B2	328	0	405_nm
2	1	B2	328	0	488_nm
2	1	B2	328	0	561_nm
2	1	B2	328	0	638_nm
2	1	B2	329	0	405_nm
2	1	B2	329	0	488_nm
2	1	B2	329	0	561_nm
2	1	B2	329	0	638_nm
2	1	B2	330	0	405_nm
2	1	B2	330	0	488_nm
2	1	B2	330	0	561_nm
2	1	B2	330	0	638_nm
2	1	B2	331	0	405_nm
2	1	B2	331	0	488_nm
2	1	B2	331	0	561_nm
2	1	B2	331	0	638_nm
2	1	B2	332	0	405_nm
2	1	B2	332	0	488_nm
2	1	B2	332	0	561_nm
2	1	B2	332	0	638_nm
2	1	B2	333	0	405_nm
2	1	B2	333	0	488_nm
2	1	B2	333	0	561_nm
2	1	B2	333	0	638_nm
2	1	B2	334	0	405_nm
2	1	B2	334	0	488_nm
2	1	B2	334	0	561_nm
2	1	B2	334	0	638_nm
2	1	B2	335	0	405_nm
2	1	B2	335	0	488_nm
2	1	B2	335	0	561_nm
2	1	B2	335	0	638_nm
2	1	B2	336	0	405_nm
2	1	B2	336	0	488_nm
2	1	B2	336	0	561_nm
2	1	B2	336	0	638_nm
2	1	B2	337	0	405_nm
2	1	B2	337	0	488_nm
2	1	B2	337	0	561_nm
2	1	B2	337	0	638_nm
2	1	B2	338	0	405_nm
2	1	B2	338	0	488_nm
2	1	B2	338	0	561_nm
2	1	B2	338	0	638_nm
2	1	B2	339	0	405_nm
2	1	B2	339	0	488_nm
2	1	B2	339	0	561_nm
2	1	B2	339	0	638_nm
2	1	B2	340	0	405_nm
2	1	B2	340	0	488_nm
2	1	B2	340	0	561_nm
2	1	B2	340	0	638_nm
2	1	B2	341	0	405_nm
2	1	B2	341	0	488_nm
2	1	B2	341	0	561_nm
2	1	B2	341	0	638_nm
2	1	B2	342	0	405_nm
2	1	B2	342	0	488_nm
2	1	B2	342	0	561_nm
2	1	B2	342	0	638_nm
2	1	B2	343	0	405_nm
2	1	B2	343	0	488_nm
2	1	B2	343	0	561_nm
2	1	B2	343	0	638_nm
2	1	B2	344	0	405_nm
2	1	B2	344	0	488_nm
2	1	B2	344	0	561_nm
2	1	B2	344	0	638_nm
2	1	B2	345	0	405_nm
2	1	B2	345	0	488_nm
2	1	B2	345	0	561_nm
2	1	B2	345	0	638_nm
2	1	B2	346	0	405_nm
2	1	B2	346	0	488_nm
2	1	B2	346	0	561_nm
2	1	B2	346	0	638_nm
2	1	B2	347	0	405_nm
2	1	B2	347	0	488_nm
2	1	B2	347	0	561_nm
2	1	B2	347	0	638_nm
2	1	B2	348	0	405_nm
2	1	B2	348	0	488_nm
2	1	B2	348	0	561_nm
2	1	B2	348	0	638_nm
2	1	B2	349	0	405_nm
2	1	B2	349	0	488_nm
2	1	B2	349	0	561_nm
2	1	B2	349	0	638_nm
2	1	B2	350	0	405_nm
2	1	B2	350	0	488_nm
2	1	B2	350	0	561_nm
2	1	B2	350	0	638_nm
2	1	B2	351	0	405_nm
2	1	B2	351	0	488_nm
2	1	B2	351	0	561_nm
2	1	B2	351	0	638_nm
2	1	B2	352	0	405_nm
2	1	B2	352	0	488_nm
2	1	B2	352	0	561_nm
2	1	B2	352	0	638_nm
2	1	B2	353	0	405_nm
2	1	B2	353	0	488_nm
2	1	B2	353	0	561_nm
2	1	B2	353	0	638_nm
2	1	B2	354	0	405_nm
2	1	B2	354	0	488_nm
2	1	B2	354	0	561_nm
2	1	B2	354	0	638_nm
2	1	B2	355	0	405_nm
2	1	B2	355	0	488_nm
2	1	B2	355	0	561_nm
2	1	B2	355	0	638_nm
2	1	B2	356	0	405_nm
2	1	B2	356	0	488_nm
2	1	B2	356	0	561_nm
2	1	B2	356	0	638_nm
2	1	B2	357	0	405_nm
2	1	B2	357	0	488_nm
2	1	B2	357	0	561_nm
2	1	B2	357	0	638_nm
2	1	B2	358	0	405_nm
2	1	B2	358	0	488_nm
2	1	B2	358	0	561_nm
2	1	B2	358	0	638_nm
2	1	B2	359	0	405_nm
2	1	B2	359	0	488_nm
2	1	B2	359	0	561_nm
2	1	B2	359	0	638_nm
2	1	B2	360	0	405_nm
2	1	B2	360	0	488_nm
2	1	B2	360	0	561_nm
2	1	B2	360	0	638_nm
2	1	B2	361	0	405_nm
2	1	B2	361	0	488_nm
2	1	B2	361	0	561_nm
2	1	B2	361	0	638_nm
2	1	B2	362	0	405_nm
2	1	B2	362	0	488_nm
2	1	B2	362	0	561_nm
2	1	B2	362	0	638_nm
2	1	B2	363	0	405_nm
2	1	B2	363	0	488_nm
2	1	B2	363	0	561_nm
2	1	B2	363	0	638_nm
2	1	B2	364	0	405_nm
2	1	B2	364	0	488_nm
2	1	B2	364	0	561_nm
2	1	B2	364	0	638_nm
2	1	B2	365	0	405_nm
2	1	B2	365	0	488_nm
2	1	B2	365	0	561_nm
2	1	B2	365	0	638_nm
2	1	B2	366	0	405_nm
2	1	B2	366	0	488_nm
2	1	B2	366	0	561_nm
2	1	B2	366	0	638_nm
2	1	B2	367	0	405_nm
2	1	B2	367	0	488_nm
2	1	B2	367	0	561_nm
2	1	B2	367	0	638_nm
2	1	B2	368	0	405_nm
2	1	B2	368	0	488_nm
2	1	B2	368	0	561_nm
2	1	B2	368	0	638_nm
2	1	B2	369	0	405_nm
2	1	B2	369	0	488_nm
2	1	B2	369	0	561_nm
2	1	B2	369	0	638_nm
2	1	B2	370	0	405_nm
2	1	B2	370	0	488_nm
2	1	B2	370	0	561_nm
2	1	B2	370	0	638_nm
2	1	B2	371	0	405_nm
2	1	B2	371	0	488_nm
2	1	B2	371	0	561_nm
2	1	B2	371	0	638_nm
2	1	B2	372	0	405_nm
2	1	B2	372	0	488_nm
2	1	B2	372	0	561_nm
2	1	B2	372	0	638_nm
2	1	B2	373	0	405_nm
2	1	B2	373	0	488_nm
2	1	B2	373	0	561_nm
2	1	B2	373	0	638_nm
2	1	B2	374	0	405_nm
2	1	B2	374	0	488_nm
2	1	B2	374	0	561_nm
2	1	B2	374	0	638_nm
2	1	B2	375	0	405_nm
2	1	B2	375	0	488_nm
2	1	B2	375	0	561_nm
2	1	B2	375	0	638_nm
2	1	B2	376	0	405_nm
2	1	B2	376	0	488_nm
2	1	B2	376	0	561_nm
2	1	B2	376	0	638_nm
2	1	B2	377	0	405_nm
2	1	B2	377	0	488_nm
2	1	B2	377	0	561_nm
2	1	B2	377	0	638_nm
2	1	B2	378	0	405_nm
2	1	B2	378	0	488_nm
2	1	B2	378	0	561_nm
2	1	B2	378	0	638_nm
2	1	B2	379	0	405_nm
2	1	B2	379	0	488_nm
2	1	B2	379	0	561_nm
2	1	B2	379	0	638_nm
2	1	B2	380	0	405_nm
2	1	B2	380	0	488_nm
2	1	B2	380	0	561_nm
2	1	B2	380	0	638_nm
2	1	B2	381	0	405_nm
2	1	B2	381	0	488_nm
2	1	B2	381	0	561_nm
2	1	B2	381	0	638_nm
2	1	B2	382	0	405_nm
2	1	B2	382	0	488_nm
2	1	B2	382	0	561_nm
2	1	B2	382	0	638_nm
2	1	B2	383	0	405_nm
2	1	B2	383	0	488_nm
2	1	B2	383	0	561_nm
2	1	B2	383	0	638_nm
2	1	B2	384	0	405_nm
2	1	B2	384	0	488_nm
2	1	B2	384	0	561_nm
2	1	B2	384	0	638_nm
2	1	B2	385	0	405_nm
2	1	B2	385	0	488_nm
2	1	B2	385	0	561_nm
2	1	B2	385	0	638_nm
2	1	B2	386	0	405_nm
2	1	B2	386	0	488_nm
2	1	B2	386	0	561_nm
2	1	B2	386	0	638_nm
2	1	B2	387	0	405_nm
2	1	B2	387	0	488_nm
2	1	B2	387	0	561_nm
2	1	B2	387	0	638_nm
2	1	B2	388	0	405_nm
2	1	B2	388	0	488_nm
2	1	B2	388	0	561_nm
2	1	B2	388	0	638_nm
2	1	B2	389	0	405_nm
2	1	B2	389	0	488_nm
2	1	B2	389	0	561_nm
2	1	B2	389	0	638_nm
2	1	B2	390	0	405_nm
2	1	B2	390	0	488_nm
2	1	B2	390	0	561_nm
2	1	B2	390	0	638_nm
2	1	B2	391	0	405_nm
2	1	B2	391	0	488_nm
2	1	B2	391	0	561_nm
2	1	B2	391	0	638_nm
2	1	B2	392	0	405_nm
2	1	B2	392	0	488_nm
2	1	B2	392	0	561_nm
2	1	B2	392	0	638_nm
2	1	B2	393	0	405_nm
2	1	B2	393	0	488_nm
2	1	B2	393	0	561_nm
2	1	B2	393	0	638_nm
2	1	B2	394	0	405_nm
2	1	B2	394	0	488_nm
2	1	B2	394	0	561_nm
2	1	B2	394	0	638_nm
2	1	B2	395	0	405_nm
2	1	B2	395	0	488_nm
2	1	B2	395	0	561_nm
2	1	B2	395	0	638_nm
2	1	B2	396	0	405_nm
2	1	B2	396	0	488_nm
2	1	B2	396	0	561_nm
2	1	B2	396	0	638_nm
2	1	B2	397	0	405_nm
2	1	B2	397	0	488_nm
2	1	B2	397	0	561_nm
2	1	B2	397	0	638_nm
2	1	B2	398	0	405_nm
2	1	B2	398	0	488_nm
2	1	B2	398	0	561_nm
2	1	B2	398	0	638_nm
2	1	B2	399	0	405_nm
2	1	B2	399	0	488_nm
2	1	B2	399	0	561_nm
2	1	B2	399	0	638_nm
2	1	B2	400	0	405_nm
2	1	B2	400	0	488_nm
2	1	B2	400	0	561_nm
2	1	B2	400	0	638_nm
2	1	B2	401	0	405_nm
2	1	B2	401	0	488_nm
2	1	B2	401	0	561_nm
2	1	B2	401	0	638_nm
2	1	B2	402	0	405_nm
2	1	B2	402	0	488_nm
2	1	B2	402	0	561_nm
2	1	B2	402	0	638_nm
2	1	B2	403	0	405_nm
2	1	B2	403	0	488_nm
2	1	B2	403	0	561_nm
2	1	B2	403	0	638_nm
2	1	B2	404	0	405_nm
2	1	B2	404	0	488_nm
2	1	B2	404	0	561_nm
2	1	B2	404	0	638_nm
2	1	B2	405	0	405_nm
2	1	B2	405	0	488_nm
2	1	B2	405	0	561_nm
2	1	B2	405	0	638_nm
2	1	B2	406	0	405_nm
2	1	B2	406	0	488_nm
2	1	B2	406	0	561_nm
2	1	B2	406	0	638_nm
2	1	B2	407	0	405_nm
2	1	B2	407	0	488_nm
2	1	B2	407	0	561_nm
2	1	B2	407	0	638_nm
2	1	B2	408	0	405_nm
2	1	B2	408	0	488_nm
2	1	B2	408	0	561_nm
2	1	B2	408	0	638_nm
2	1	B2	409	0	405_nm
2	1	B2	409	0	488_nm
2	1	B2	409	0	561_nm
2	1	B2	409	0	638_nm
2	1	B2	410	0	405_nm
2	1	B2	410	0	488_nm
2	1	B2	410	0	561_nm
2	1	B2	410	0	638_nm
2	1	B2	411	0	405_nm
2	1	B2	411	0	488_nm
2	1	B2	411	0	561_nm
2	1	B2	411	0	638_nm
2	1	B2	412	0	405_nm
2	1	B2	412	0	488_nm
2	1	B2	412	0	561_nm
2	1	B2	412	0	638_nm
2	1	B2	413	0	405_nm
2	1	B2	413	0	488_nm
2	1	B2	413	0	561_nm
2	1	B2	413	0	638_nm
2	1	B2	414	0	405_nm
2	1	B2	414	0	488_nm
2	1	B2	414	0	561_nm
2	1	B2	414	0	638_nm
2	1	B2	415	0	405_nm
2	1	B2	415	0	488_nm
2	1	B2	415	0	561_nm
2	1	B2	415	0	638_nm
2	1	B2	416	0	405_nm
2	1	B2	416	0	488_nm
2	1	B2	416	0	561_nm
2	1	B2	416	0	638_nm
2	1	B2	417	0	405_nm
2	1	B2	417	0	488_nm
2	1	B2	417	0	561_nm
2	1	B2	417	0	638_nm
2	1	B2	418	0	405_nm
2	1	B2	418	0	488_nm
2	1	B2	418	0	561_nm
2	1	B2	418	0	638_nm
2	1	B2	419	0	405_nm
2	1	B2	419	0	488_nm
2	1	B2	419	0	561_nm
2	1	B2	419	0	638_nm
2	1	B2	420	0	405_nm
2	1	B2	420	0	488_nm
2	1	B2	420	0	561_nm
2	1	B2	420	0	638_nm
2	1	B2	421	0	405_nm
2	1	B2	421	0	488_nm
2	1	B2	421	0	561_nm
2	1	B2	421	0	638_nm
2	1	B2	422	0	405_nm
2	1	B2	422	0	488_nm
2	1	B2	422	0	561_nm
2	1	B2	422	0	638_nm
2	1	B2	423	0	405_nm
2	1	B2	423	0	488_nm
2	1	B2	423	0	561_nm
2	1	B2	423	0	638_nm
2	1	B2	424	0	405_nm
2	1	B2	424	0	488_nm
2	1	B2	424	0	561_nm
2	1	B2	424	0	638_nm
2	1	B2	425	0	405_nm
2	1	B2	425	0	488_nm
2	1	B2	425	0	561_nm
2	1	B2	425	0	638_nm
2	1	B2	426	0	405_nm
2	1	B2	426	0	488_nm
2	1	B2	426	0	561_nm
2	1	B2	426	0	638_nm
2	1	B2	427	0	405_nm
2	1	B2	427	0	488_nm
2	1	B2	427	0	561_nm
2	1	B2	427	0	638_nm
2	1	B2	428	0	405_nm
2	1	B2	428	0	488_nm
2	1	B2	428	0	561_nm
2	1	B2	428	0	638_nm
2	1	B2	429	0	405_nm
2	1	B2	429	0	488_nm
2	1	B2	429	0	561_nm
2	1	B2	429	0	638_nm
2	1	B2	430	0	405_nm
2	1	B2	430	0	488_nm
2	1	B2	430	0	561_nm
2	1	B2	430	0	638_nm
2	1	B2	431	0	405_nm
2	1	B2	431	0	488_nm
2	1	B2	431	0	561_nm
2	1	B2	431	0	638_nm
2	1	B2	432	0	405_nm
2	1	B2	432	0	488_nm
2	1	B2	432	0	561_nm
2	1	B2	432	0	638_nm
2	1	B2	433	0	405_nm
2	1	B2	433	0	488_nm
2	1	B2	433	0	561_nm
2	1	B2	433	0	638_nm
2	1	B2	434	0	405_nm
2	1	B2	434	0	488_nm
2	1	B2	434	0	561_nm
2	1	B2	434	0	638_nm
2	1	B2	435	0	405_nm
2	1	B2	435	0	488_nm
2	1	B2	435	0	561_nm
2	1	B2	435	0	638_nm
2	1	B2	436	0	405_nm
2	1	B2	436	0	488_nm
2	1	B2	436	0	561_nm
2	1	B2	436	0	638_nm
2	1	B2	437	0	405_nm
2	1	B2	437	0	488_nm
2	1	B2	437	0	561_nm
2	1	B2	437	0	638_nm
2	1	B2	438	0	405_nm
2	1	B2	438	0	488_nm
2	1	B2	438	0	561_nm
2	1	B2	438	0	638_nm
2	1	B2	439	0	405_nm
2	1	B2	439	0	488_nm
2	1	B2	439	0	561_nm
2	1	B2	439	0	638_nm
2	1	B2	440	0	405_nm
2	1	B2	440	0	488_nm
2	1	B2	440	0	561_nm
2	1	B2	440	0	638_nm
2	1	B2	441	0	405_nm
2	1	B2	441	0	488_nm
2	1	B2	441	0	561_nm
2	1	B2	441	0	638_nm
2	1	B2	442	0	405_nm
2	1	B2	442	0	488_nm
2	1	B2	442	0	561_nm
2	1	B2	442	0	638_nm
2	1	B2	443	0	405_nm
2	1	B2	443	0	488_nm
2	1	B2	443	0	561_nm
2	1	B2	443	0	638_nm
2	1	B2	444	0	405_nm
2	1	B2	444	0	488_nm
2	1	B2	444	0	561_nm
2	1	B2	444	0	638_nm
2	1	B2	445	0	405_nm
2	1	B2	445	0	488_nm
2	1	B2	445	0	561_nm
2	1	B2	445	0	638_nm
2	1	B2	446	0	405_nm
2	1	B2	446	0	488_nm
2	1	B2	446	0	561_nm
2	1	B2	446	0	638_nm
2	1	B2	447	0	405_nm
2	1	B2	447	0	488_nm
2	1	B2	447	0	561_nm
2	1	B2	447	0	638_nm
2	1	B2	448	0	405_nm
2	1	B2	448	0	488_nm
2	1	B2	448	0	561_nm
2	1	B2	448	0	638_nm
2	1	B2	449	0	405_nm
2	1	B2	449	0	488_nm
2	1	B2	449	0	561_nm
2	1	B2	449	0	638_nm
2	1	B2	450	0	405_nm
2	1	B2	450	0	488_nm
2	1	B2	450	0	561_nm
2	1	B2	450	0	638_nm
2	1	B2	451	0	405_nm
2	1	B2	451	0	488_nm
2	1	B2	451	0	561_nm
2	1	B2	451	0	638_nm
2	1	B2	452	0	405_nm
2	1	B2	452	0	488_nm
2	1	B2	452	0	561_nm
2	1	B2	452	0	638_nm
2	1	B2	453	0	405_nm
2	1	B2	453	0	488_nm
2	1	B2	453	0	561_nm
2	1	B2	453	0	638_nm
2	1	B2	454	0	405_nm
2	1	B2	454	0	488_nm
2	1	B2	454	0	561_nm
2	1	B2	454	0	638_nm
2	1	B2	455	0	405_nm
2	1	B2	455	0	488_nm
2	1	B2	455	0	561_nm
2	1	B2	455	0	638_nm
2	1	B2	456	0	405_nm
2	1	B2	456	0	488_nm
2	1	B2	456	0	561_nm
2	1	B2	456	0	638_nm
2	1	B2	457	0	405_nm
2	1	B2	457	0	488_nm
2	1	B2	457	0	561_nm
2	1	B2	457	0	638_nm
2	1	B2	458	0	405_nm
2	1	B2	458	0	488_nm
2	1	B2	458	0	561_nm
2	1	B2	458	0	638_nm
2	1	B2	459	0	405_nm
2	1	B2	459	0	488_nm
2	1	B2	459	0	561_nm
2	1	B2	459	0	638_nm
2	1	B2	460	0	405_nm
2	1	B2	460	0	488_nm
2	1	B2	460	0	561_nm
2	1	B2	460	0	638_nm
2	1	B2	461	0	405_nm
2	1	B2	461	0	488_nm
2	1	B2	461	0	561_nm
2	1	B2	461	0	638_nm
2	1	B2	462	0	405_nm
2	1	B2	462	0	488_nm
2	1	B2	462	0	561_nm
2	1	B2	462	0	638_nm
2	1	B2	463	0	405_nm
2	1	B2	463	0	488_nm
2	1	B2	463	0	561_nm
2	1	B2	463	0	638_nm
2	1	B2	464	0	405_nm
2	1	B2	464	0	488_nm
2	1	B2	464	0	561_nm
2	1	B2	464	0	638_nm
2	1	B2	465	0	405_nm
2	1	B2	465	0	488_nm
2	1	B2	465	0	561_nm
2	1	B2	465	0	638_nm
2	1	B2	466	0	405_nm
2	1	B2	466	0	488_nm
2	1	B2	466	0	561_nm
2	1	B2	466	0	638_nm
2	1	B2	467	0	405_nm
2	1	B2	467	0	488_nm
2	1	B2	467	0	561_nm
2	1	B2	467	0	638_nm
2	1	B2	468	0	405_nm
2	1	B2	468	0	488_nm
2	1	B2	468	0	561_nm
2	1	B2	468	0	638_nm
2	1	B2	469	0	405_nm
2	1	B2	469	0	488_nm
2	1	B2	469	0	561_nm
2	1	B2	469	0	638_nm
2	1	B2	470	0	405_nm
2	1	B2	470	0	488_nm
2	1	B2	470	0	561_nm
2	1	B2	470	0	638_nm
2	1	B2	471	0	405_nm
2	1	B2	471	0	488_nm
2	1	B2	471	0	561_nm
2	1	B2	471	0	638_nm
2	1	B2	472	0	405_nm
2	1	B2	472	0	488_nm
2	1	B2	472	0	561_nm
2	1	B2	472	0	638_nm
2	1	B2	473	0	405_nm
2	1	B2	473	0	488_nm
2	1	B2	473	0	561_nm
2	1	B2	473	0	638_nm
2	1	B2	474	0	405_nm
2	1	B2	474	0	488_nm
2	1	B2	474	0	561_nm
2	1	B2	474	0	638_nm
2	1	B2	475	0	405_nm
2	1	B2	475	0	488_nm
2	1	B2	475	0	561_nm
2	1	B2	475	0	638_nm
2	1	B2	476	0	405_nm
2	1	B2	476	0	488_nm
2	1	B2	476	0	561_nm
2	1	B2	476	0	638_nm
2	1	B2	477	0	405_nm
2	1	B2	477	0	488_nm
2	1	B2	477	0	561_nm
2	1	B2	477	0	638_nm
2	1	B2	478	0	405_nm
2	1	B2	478	0	488_nm
2	1	B2	478	0	561_nm
2	1	B2	478	0	638_nm
2	1	B2	479	0	405_nm
2	1	B2	479	0	488_nm
2	1	B2	479	0	561_nm
2	1	B2	479	0	638_nm
2	1	B2	480	0	405_nm
2	1	B2	480	0	488_nm
2	1	B2	480	0	561_nm
2	1	B2	480	0	638_nm
2	1	B2	481	0	405_nm
2	1	B2	481	0	488_nm
2	1	B2	481	0	561_nm
2	1	B2	481	0	638_nm
2	1	B2	482	0	405_nm
2	1	B2	482	0	488_nm
2	1	B2	482	0	561_nm
2	1	B2	482	0	638_nm
2	1	B2	483	0	405_nm
2	1	B2	483	0	488_nm
2	1	B2	483	0	561_nm
2	1	B2	483	0	638_nm
2	1	B2	484	0	405_nm
2	1	B2	484	0	488_nm
2	1	B2	484	0	561_nm
2	1	B2	484	0	638_nm
2	1	B2	485	0	405_nm
2	1	B2	485	0	488_nm
2	1	B2	485	0	561_nm
2	1	B2	485	0	638_nm
2	1	B2	486	0	405_nm
2	1	B2	486	0	488_nm
2	1	B2	486	0	561_nm
2	1	B2	486	0	638_nm
2	1	B2	487	0	405_nm
2	1	B2	487	0	488_nm
2	1	B2	487	0	561_nm
2	1	B2	487	0	638_nm
2	1	B2	488	0	405_nm
2	1	B2	488	0	488_nm
2	1	B2	488	0	561_nm
2	1	B2	488	0	638_nm
2	1	B2	489	0	405_nm
2	1	B2	489	0	488_nm
2	1	B2	489	0	561_nm
2	1	B2	489	0	638_nm
2	1	B2	490	0	405_nm
2	1	B2	490	0	488_nm
2	1	B2	490	0	561_nm
2	1	B2	490	0	638_nm
2	1	B2	491	0	405_nm
2	1	B2	491	0	488_nm
2	1	B2	491	0	561_nm
2	1	B2	491	0	638_nm
2	1	B2	492	0	405_nm
2	1	B2	492	0	488_nm
2	1	B2	492	0	561_nm
2	1	B2	492	0	638_nm
2	1	B2	493	0	405_nm
2	1	B2	493	0	488_nm
2	1	B2	493	0	561_nm
2	1	B2	493	0	638_nm
2	1	B2	494	0	405_nm
2	1	B2	494	0	488_nm
2	1	B2	494	0	561_nm
2	1	B2	494	0	638_nm
2	1	B2	495	0	405_nm
2	1	B2	495	0	488_nm
2	1	B2	495	0	561_nm
2	1	B2	495	0	638_nm
2	1	B2	496	0	405_nm
2	1	B2	496	0	488_nm
2	1	B2	496	0	561_nm
2	1	B2	496	0	638_nm
2	1	B2	497	0	405_nm
2	1	B2	497	0	488_nm
2	1	B2	497	0	561_nm
2	1	B2	497	0	638_nm
2	1	B2	498	0	405_nm
2	1	B2	498	0	488_nm
2	1	B2	498	0	561_nm
2	1	B2	498	0	638_nm
2	1	B2	499	0	405_nm
2	1	B2	499	0	488_nm
2	1	B2	499	0	561_nm
2	1	B2	499	0	638_nm
2	1	B2	500	0	405_nm
2	1	B2	500	0	488_nm
2	1	B2	500	0	561_nm
2	1	B2	500	0	638_nm
2	1	B2	501	0	405_nm
2	1	B2	501	0	488_nm
2	1	B2	501	0	561_nm
2	1	B2	501	0	638_nm
2	1	B2	502	0	405_nm
2	1	B2	502	0	488_nm
2	1	B2	502	0	561_nm
2	1	B2	502	0	638_nm
2	1	B2	503	0	405_nm
2	1	B2	503	0	488_nm
2	1	B2	503	0	561_nm
2	1	B2	503	0	638_nm
2	1	B2	504	0	405_nm
2	1	B2	504	0	488_nm
2	1	B2	504	0	561_nm
2	1	B2	504	0	638_nm
2	1	B2	505	0	405_nm
2	1	B2	505	0	488_nm
2	1	B2	505	0	561_nm
2	1	B2	505	0	638_nm
2	1	B2	506	0	405_nm
2	1	B2	506	0	488_nm
2	1	B2	506	0	561_nm
2	1	B2	506	0	638_nm
2	1	B2	507	0	405_nm
2	1	B2	507	0	488_nm
2	1	B2	507	0	561_nm
2	1	B2	507	0	638_nm
2	1	B2	508	0	405_nm
2	1	B2	508	0	488_nm
2	1	B2	508	0	561_nm
2	1	B2	508	0	638_nm
2	1	B2	509	0	405_nm
2	1	B2	509	0	488_nm
2	1	B2	509	0	561_nm
2	1	B2	509	0	638_nm
2	1	B2	510	0	405_nm
2	1	B2	510	0	488_nm
2	1	B2	510	0	561_nm
2	1	B2	510	0	638_nm
2	1	B2	511	0	405_nm
2	1	B2	511	0	488_nm
2	1	B2	511	0	561_nm
2	1	B2	511	0	638_nm
2	1	B2	512	0	405_nm
2	1	B2	512	0	488_nm
2	1	B2	512	0	561_nm
2	1	B2	512	0	638_nm
2	1	B2	513	0	405_nm
2	1	B2	513	0	488_nm
2	1	B2	513	0	561_nm
2	1	B2	513	0	638_nm
2	1	B2	514	0	405_nm
2	1	B2	514	0	488_nm
2	1	B2	514	0	561_nm
2	1	B2	514	0	638_nm
2	1	B2	515	0	405_nm
2	1	B2	515	0	488_nm
2	1	B2	515	0	561_nm
2	1	B2	515	0	638_nm
2	1	B2	516	0	405_nm
2	1	B2	516	0	488_nm
2	1	B2	516	0	561_nm
2	1	B2	516	0	638_nm
2	1	B2	517	0	405_nm
2	1	B2	517	0	488_nm
2	1	B2	517	0	561_nm
2	1	B2	517	0	638_nm
2	1	B2	518	0	405_nm
2	1	B2	518	0	488_nm
2	1	B2	518	0	561_nm
2	1	B2	518	0	638_nm
2	1	B2	519	0	405_nm
2	1	B2	519	0	488_nm
2	1	B2	519	0	561_nm
2	1	B2	519	0	638_nm
2	1	B2	520	0	405_nm
2	1	B2	520	0	488_nm
2	1	B2	520	0	561_nm
2	1	B2	520	0	638_nm
2	1	B2	521	0	405_nm
2	1	B2	521	0	488_nm
2	1	B2	521	0	561_nm
2	1	B2	521	0	638_nm
2	1	B2	522	0	405_nm
2	1	B2	522	0	488_nm
2	1	B2	522	0	561_nm
2	1	B2	522	0	638_nm
2	1	B2	523	0	405_nm
2	1	B2	523	0	488_nm
2	1	B2	523	0	561_nm
2	1	B2	523	0	638_nm
2	1	B2	524	0	405_nm
2	1	B2	524	0	488_nm
2	1	B2	524	0	561_nm
2	1	B2	524	0	638_nm
2	1	B2	525	0	405_nm
2	1	B2	525	0	488_nm
2	1	B2	525	0	561_nm
2	1	B2	525	0	638_nm
2	1	B2	526	0	405_nm
2	1	B2	526	0	488_nm
2	1	B2	526	0	561_nm
2	1	B2	526	0	638_nm
2	1	B2	527	0	405_nm
2	1	B2	527	0	488_nm
2	1	B2	527	0	561_nm
2	1	B2	527	0	638_nm
2	1	B2	528	0	405_nm
2	1	B2	528	0	488_nm
2	1	B2	528	0	561_nm
2	1	B2	528	0	638_nm
2	1	B2	529	0	405_nm
2	1	B2	529	0	488_nm
2	1	B2	529	0	561_nm
2	1	B2	529	0	638_nm
2	1	B2	530	0	405_nm
2	1	B2	530	0	488_nm
2	1	B2	530	0	561_nm
2	1	B2	530	0	638_nm
2	1	B2	531	0	405_nm
2	1	B2	531	0	488_nm
2	1	B2	531	0	561_nm
2	1	B2	531	0	638_nm
2	1	B2	532	0	405_nm
2	1	B2	532	0	488_nm
2	1	B2	532	0	561_nm
2	1	B2	532	0	638_nm
2	1	B2	533	0	405_nm
2	1	B2	533	0	488_nm
2	1	B2	533	0	561_nm
2	1	B2	533	0	638_nm
2	1	B2	534	0	405_nm
2	1	B2	534	0	488_nm
2	1	B2	534	0	561_nm
2	1	B2	534	0	638_nm
2	1	B2	535	0	405_nm
2	1	B2	535	0	488_nm
2	1	B2	535	0	561_nm
2	1	B2	535	0	638_nm
2	1	B2	536	0	405_nm
2	1	B2	536	0	488_nm
2	1	B2	536	0	561_nm
2	1	B2	536	0	638_nm
2	1	B2	537	0	405_nm
2	1	B2	537	0	488_nm
2	1	B2	537	0	561_nm
2	1	B2	537	0	638_nm
2	1	B2	538	0	405_nm
2	1	B2	538	0	488_nm
2	1	B2	538	0	561_nm
2	1	B2	538	0	638_nm
2	1	B2	539	0	405_nm
2	1	B2	539	0	488_nm
2	1	B2	539	0	561_nm
2	1	B2	539	0	638_nm
2	1	B2	540	0	405_nm
2	1	B2	540	0	488_nm
2	1	B2	540	0	561_nm
2	1	B2	540	0	638_nm
2	1	B2	541	0	405_nm
2	1	B2	541	0	488_nm
2	1	B2	541	0	561_nm
2	1	B2	541	0	638_nm
